mondo_id	label	icd10
0015285	Carney complex	[D44.8]
0015286	congenital disorder of glycosylation	[E77.8]
0004592	impetigo	[L01.00,L01.0,L01]
0003268	mixed glioma	[]
0016586	systemic mastocytosis	[C96.2]
0015254	schistosomiasis	[B65.2,B65.3,B65.1,B65.0,B65.9,B65.8]
0016584	mandibuloacral dysplasia	[Q87.5]
0015253	Diamond-Blackfan anemia	[D61.01,D61.0]
0016581	conotruncal heart malformations	[]
0016587	arrhythmogenic right ventricular cardiomyopathy	[I42.8]
0004588	night blindness	[H53.6,H53.60]
0041526	pregnancy disorder with abortive outcome	[O00.O08]
0016597	generalized pustular psoriasis	[L40.1]
0016596	hyperphosphatasia-intellectual disability syndrome	[]
0015263	Brugada syndrome	[I49.8]
0016595	inhalational anthrax	[A22.1]
0015261	pseudopelade of Brocq	[L66.0]
0015262	brachyolmia	[Q76.3]
0015231	Bartter syndrome	[E26.8,E26.81]
0016561	1q44 microdeletion syndrome	[Q93.5]
0016567	locked-in syndrome	[G83.5,G83.8]
0016566	loiasis	[B74.3]
0017896	familial nonmedullary thyroid carcinoma	[C73]
0016575	primary ciliary dyskinesia	[Q34.8]
0015243	allergic bronchopulmonary aspergillosis	[B44.1+,J99.8*,B44.81]
0016573	acute fatty liver of pregnancy	[O26.6]
0015240	digitotalar dysmorphism	[Q68.8]
0015247	opsoclonus-myoclonus syndrome	[G25.3]
0016577	biliary atresia with splenic malformation syndrome	[Q44.2]
0016576	split hand-foot malformation	[Q72.7,Q71.6]
0015193	hydrops fetalis (disease)	[P56.0,P83.2,P56.9]
0015194	sideroblastic anemia	[D64.2,D64.1,D64.0,D64.3]
0005803	hyperinsulinemic hypoglycemia (disease)	[E16.9]
0005820	Lassa fever	[A96.2]
0005822	latent syphilis	[A53.0]
0005823	legionellosis	[A48.1]
0005814	intestinal cancer	[C26.0]
0005804	hyperprolactinemia (disease)	[E22.1]
0005807	idiopathic CD4-positive T-lymphocytopenia	[]
0005808	inclusion conjunctivitis	[A74.0]
0004438	sporadic breast cancer	[]
0016419	hereditary breast carcinoma	[C50.8,C50.6,C50.5,C50.4,C50.3,C50.2,C50.1,C50.0]
0003105	prostate disease	[N42.9]
0005761	filarial elephantiasis	[B74.2,B74.1,B74.0]
0016426	fusariosis	[B48.7]
0016422	autoimmune polyendocrinopathy type 3	[E31.0]
0005754	epilepsy with generalized tonic-clonic seizures	[]
0004425	hyperthyroidism	[E05.9]
0016430	Balo concentric sclerosis	[G37.0,G37.5,G31.81]
0015104	porphyria cutanea tarda	[E80.1]
0005783	hemopericardium (disease)	[]
0017730	metachromatic leukodystrophy, adult form	[E75.2]
0005775	G6PD deficiency	[]
0005777	granuloma inguinale	[A58]
0004446	olfactory groove meningioma	[]
0005770	genital herpes	[]
0017746	atypical Rett syndrome	[F84.2]
0005721	coxsackievirus infectious disease	[]
0005723	Cryptococcal meningitis	[]
0005724	cryptococcosis	[B45,B45.3,B45.2,B45.1,B45.0,B45.8,B45.9,B45.7]
0017708	mevalonate kinase deficiency	[]
0017715	3-hydroxyacyl-CoA dehydrogenase deficiency	[E71.3]
0017711	pancreatic colipase deficiency	[K90.3]
0005711	congenital diaphragmatic hernia	[Q79.0,K44,K44.9]
0005714	congenital syphilis	[A50.9,A50]
0005715	congenital toxoplasmosis	[P37.1]
0017726	Tay-Sachs disease, b variant, adult form	[E75.0]
0005709	common cold	[J00]
0017723	Sandhoff disease, adult form	[E75.0]
0017722	Sandhoff disease, juvenile form	[E75.0]
0017721	Sandhoff disease, infantile form	[E75.0]
0005744	yolk sac tumor	[C56,C62.9]
0005746	enterobiasis	[B80]
0005747	enterovirus infectious disease	[]
0005738	echinococcosis	[B67.90,B67]
0017700	glycogen storage disease due to glycogen branching enzyme deficiency, childhood neuromuscular form	[E74.0]
0015177	metaphyseal anadysplasia	[Q78.5]
0041448	metastasis from malignant tumor of colon	[]
0015185	intestinal polyposis syndrome	[]
0015183	short bowel syndrome	[]
0016487	beta-thalassemia intermedia	[D56.1]
0016485	Usher syndrome type 3	[H35.5]
0016484	Usher syndrome type 2	[H35.5]
0016489	delta-beta-thalassemia	[D56.2]
0003199	anal carcinoma	[]
0003197	granular cell carcinoma	[]
0016491	hemoglobin E-beta-thalassemia syndrome	[D58.2]
0054738	Fraser syndrome 2	[]
0003144	medulloepithelioma	[]
0003143	angiokeratoma	[]
0004471	bacterial arthritis	[M00.9,M00]
0017795	ameloblastoma	[C41.1]
0016461	5q35 microduplication syndrome	[Q92.3]
0016460	polyvalvular heart disease syndrome	[Q87.8]
0054725	spermatogenic failure 21	[]
0015137	periodic fever syndrome	[E85.0]
0016466	asbestosis	[J61]
0005797	HIV wasting syndrome	[]
0016471	pachyonychia congenita	[Q84.5]
0015146	classic lissencephaly	[Q04.3]
0004496	myocarditis	[I40,I51.4]
0004497	tertiary syphilis	[A52,A52.9,A52.3]
0017773	hypoalphalipoproteinemia	[E78.6]
0017776	nocardiosis	[A43.1,A43.0,A43.9,A43.8,A43]
0017775	melioidosis	[A24.4,A24.9,A24.3,A24.2,A24.1]
0054697	immunodeficiency 11b with atopic dermatitis	[]
0015091	autosomal dominant spastic paraplegia type 9	[G11.4]
0054677	combined oxidative phosphorylation deficiency 33	[]
0041366	acute epiglottitis	[]
0015075	thyroid gland carcinoma	[]
0015085	bathing suit ichthyosis	[Q80.2]
0015084	FRAXF syndrome	[]
0005700	chickenpox	[B01,B01.9]
0005701	chlamydia trachomatis infectious disease	[]
0005642	atopic conjunctivitis	[]
0006975	smooth muscle tumor	[]
0005645	ancylostomiasis	[B76.1,B76.9,B76.8,B76.0]
0030602	Klebsiella pneumonia	[J15.0]
0005648	aortic valve insufficiency	[I06.1]
0005649	appendicitis	[K37]
0018963	hereditary methemoglobinemia	[D74.0]
0017631	rare tumor of gallbladder and extrahepatic biliary tract	[]
0018965	Alport syndrome	[Q87.8,Q87.81]
0018968	iniencephaly	[Q00.2]
0018969	craniorachischisis (disease)	[Q00.1]
0017638	manganese poisoning	[T57.2]
0018961	familial melanoma	[C43.8,C43.7,C43.6,C43.5,C43.4,C43.3,C43.2,C43.1,C43.0]
0006963	sebaceous gland neoplasm	[]
0006964	secondary hyperparathyroidism (disease)	[]
0006966	secondary Parkinson disease	[G21,G21.9]
0006961	scrapie	[]
0006960	sciatic neuropathy	[]
0018975	neurofibromatosis type 1	[Q85.0]
0005628	male breast carcinoma	[]
0005629	Acanthamoeba keratitis	[B60.1+,H19.2*]
0018973	patterned dystrophy of the retinal pigment epithelium	[H35.5]
0006996	thyroid crisis (disease)	[E05.5]
0005664	bartonellosis	[A44,A44.9]
0017609	renal tubular dysgenesis	[Q63.8]
0017607	caudal regression sequence	[Q76.0]
0003009	hyperaldosteronism	[E26,E26.9]
0018938	mucopolysaccharidosis type 4	[E76.210,E76.219,E76.2]
0018939	muscle-eye-brain disease	[Q04.3]
0003005	macular retinal edema	[]
0018943	myofibrillar myopathy (disease)	[G71.8]
0018944	gestational trophoblastic neoplasm	[O01.0,O01,O01.9]
0018947	centronuclear myopathy	[G71.2]
0017612	junctional epidermolysis bullosa	[]
0017611	pituitary tumor	[]
0017610	epidermolysis bullosa simplex	[Q81.0]
0018940	congenital myasthenic syndrome	[G70.2]
0005654	ascariasis	[B77.9,B77]
0006987	subvalvular aortic stenosis	[]
0005657	aspergillosis	[B44.8,B44.7,B44,B44.9,B44.2,B44.1,B44.0]
0018949	distal myopathy	[G71.0]
0018954	Loeys-Dietz syndrome	[Q87.4]
0018956	idiopathic bronchiectasis	[J47]
0018958	nemaline myopathy	[G71.2]
0018959	potassium-aggravated myotonia	[G71.1]
0017623	PTEN hamartoma tumor syndrome	[]
0018950	3-methylcrotonyl-CoA carboxylase deficiency	[E71.1]
0006932	pulmonary edema	[J81.1,J81]
0005601	ovarian mucinous adenocarcinoma	[C56]
0006933	pulmonary plasma cell granuloma	[]
0018919	McCune-Albright syndrome	[Q78.1]
0018921	Meckel syndrome	[Q61.9]
0018923	22q11.2 deletion syndrome	[D82.1]
0018924	microphthalmia, Lenz type	[Q11.2]
0006928	proliferative vitreoretinopathy	[]
0006921	Actinomycetales infectious disease	[]
0018935	hairy cell leukemia	[C91.40,C91.4]
0018937	mucopolysaccharidosis type 3	[E76.2,E76.22]
0017602	ALK-positive anaplastic large cell lymphoma	[C84.6]
0006952	retinopathy of prematurity	[H35.10,H35.1,H35.17]
0006951	retinal vein occlusion	[]
0006956	Rickettsiosis	[]
0006955	rheumatic heart disease	[I05.I09]
0005627	head and neck cancer	[]
0018901	left ventricular noncompaction	[I42.8]
0018902	hepatocellular adenoma	[D13.4]
0018904	primary membranoproliferative glomerulonephritis	[N00.5]
0005617	undifferentiated carcinoma	[]
0005618	anxiety disorder	[F41.9]
0005619	typhoid fever	[A01.00,A01.0]
0006941	rat-bite fever	[A25.1,A25.0,A25.9]
0005611	bladder transitional cell carcinoma	[]
0006947	renovascular hypertension (disease)	[I15.0]
0006946	renal osteodystrophy	[N25.0]
0018905	diffuse large B-cell lymphoma	[C83.3]
0018906	follicular lymphoma	[C82.9,C82.7,C82.6,C82.5,C82.4,C82.3,C82.2,C82.1,C82.0]
0018907	craniopharyngioma	[D44.4]
0018908	non-Hodgkin lymphoma	[]
0018910	oculocutaneous albinism	[E70.3]
0018911	maturity-onset diabetes of the young (disease)	[E11.9,E11.8]
0018912	Cushing syndrome	[E24.8,E24.9,E24.4,E24.3,E24.2,E24.1,E24,E24.0]
0018914	hypotrichosis simplex	[L65.8]
0005606	tubular adenocarcinoma	[]
0005607	chronic bronchitis	[]
0006939	pyelonephritis	[N10-N16,N16,N12]
0005609	herpes zoster	[B02,B02.9]
0054654	combined oxidative phosphorylation deficiency 32	[]
0015054	hereditary angioedema type 2	[D84.1]
0015053	hereditary angioedema type 1	[D84.1]
0016383	nephrogenic diabetes insipidus	[N25.1]
0015059	progressive non-fluent aphasia	[G31.0]
0003055	secretory meningioma	[]
0003054	benign meningioma	[]
0003050	lung large cell carcinoma	[]
0016390	familial isolated hypoparathyroidism	[E20.8]
0003058	microcystic meningioma	[]
0016396	pontocerebellar hypoplasia type 1	[Q04.3]
0016395	foveal hypoplasia-presenile cataract syndrome	[H26.0]
0054636	Skraban-Deardorff syndrome	[]
0003088	intramuscular hemangioma	[]
0003085	keratitis	[H16,H16.9]
0017697	glycogen storage disease due to glycogen branching enzyme deficiency, fatal perinatal neuromuscular form	[E74.0]
0016366	maternal phenylketonuria	[E70.1]
0016364	Joubert syndrome with ocular defect	[Q04.3,H35.5]
0017694	glycogen storage disease due to acid maltase deficiency, infantile onset	[E74.0]
0015033	ABeta amyloidosis, dutch type	[I68.0*,E85.4+]
0016362	attenuated familial adenomatous polyposis	[D12.6]
0017699	glycogen storage disease due to glycogen branching enzyme deficiency, childhood combined hepatic and myopathic form	[E74.0]
0017698	glycogen storage disease due to glycogen branching enzyme deficiency, congenital neuromuscular form	[E74.0]
0016367	dermatomyositis	[M33,M33.90,M33.9,M33.1,M33.0]
0016372	glossopharyngeal neuralgia	[G52.1]
0015048	amelogenesis imperfecta type 2	[K00.5]
0005680	Brill-Zinsser disease	[A75.1]
0005683	brucellosis	[A23.3,A23.9,A23.2,A23.1,A23.0,A23.8,A23]
0016344	hydranencephaly (disease)	[Q04.3]
0015012	mucopolysaccharidosis-like syndrome with congenital heart defects and hematopoietic disorders	[]
0015013	retinitis pigmentosa 77	[]
0015010	atypical glycine encephalopathy	[E72.5]
0015011	optic atrophy 11	[]
0015018	ichthyosis, congenital, autosomal recessive 12	[]
0016349	congenital hydrocephalus	[Q03.9,Q03.8,Q03,Q03.1,Q03.0]
0015019	susceptibility to Yao syndrome	[]
0054602	gaze palsy, familial horizontal, with progressive scoliosis, 2	[]
0015017	anterior segment dysgenesis 8	[]
0015014	coloboma, osteopetrosis, microphthalmia, macrocephaly, albinism, and deafness	[]
0015015	congenital bile acid synthesis defect 6	[]
0054601	pituitary adenoma 5, multiple types	[]
0003012	sarcomatoid renal cell carcinoma	[]
0004345	childhood malignant schwannoma	[]
0003019	potassium deficiency disease	[E87.6]
0003014	rhinitis	[J30]
0005674	bone giant cell tumor	[D48.0]
0016355	semilobar holoprosencephaly	[Q04.2]
0015023	MYPN-related myopathy	[]
0015024	ectodermal dysplasia 12, hypohidrotic/hair/tooth/nail type	[]
0015021	hypotonia, ataxia, and delayed development syndrome	[]
0015022	intellectual developmental disorder with dysmorphic facies and ptosis	[]
0015020	intellectual disability, autosomal recessive 59	[]
0015025	epileptic encephalopathy, early infantile, 51	[]
0004379	female breast carcinoma	[]
0003046	anus neoplasm	[]
0016320	rare hereditary thrombophilia	[D68.5]
0018982	Niemann-Pick disease type C	[E75.2]
0005699	cervicofacial actinomycosis	[A42.2]
0005691	cardiovirus infectious disease	[]
0005694	cecal neoplasm	[]
0003036	mucoepidermoid carcinoma	[]
0016333	familial dilated cardiomyopathy	[I42.0]
0015001	atrial fibrillation, familial, 18	[]
0018997	Noonan syndrome	[Q87.1]
0015002	epileptic encephalopathy, early infantile, 49	[]
0018998	Leber congenital amaurosis	[H35.5]
0015000	epileptic encephalopathy, early infantile, 48	[]
0015005	epilepsy, early-onset, vitamin B6-dependent	[]
0015006	generalized basal epidermolysis bullosa simplex with skin atrophy, scarring and hair loss	[]
0017666	diffuse palmoplantar keratoderma	[Q82.8]
0015003	dystonia, childhood-onset, with optic atrophy and basal ganglia abnormalities	[]
0015004	dystonia 28, childhood-onset	[]
0054593	microcephaly 18, primary, autosomal dominant	[]
0041284	primary motor cortex epilepsy	[]
0054573	Lopes-Maciel-Rodan syndrome	[]
0016281	46,XX ovotesticular disorder of sex development	[Q56.0]
0016296	holoprosencephaly	[Q04.2]
0016295	neuronal ceroid lipofuscinosis	[E75.4]
0016293	congenital stationary night blindness	[H53.6,H53.63]
0006913	pneumococcal meningitis	[G00.1]
0006909	pituitary dwarfism	[]
0006908	pituitary apoplexy	[E23.6]
0006853	mesenchymal chondrosarcoma	[]
0006855	mesenteric vascular occlusion	[]
0006857	middle cerebral artery infarction	[]
0005525	T-cell leukemia	[]
0005526	tetanus	[A33,A35,A34]
0006856	mesothelial neoplasm	[]
0006858	mouth disease	[]
0005520	rickets (disease)	[E55.0]
0018845	focal myositis	[M60.8]
0018849	dentinogenesis imperfecta (disease)	[K00.5]
0006849	mastitis	[]
0018840	isolated congenital hepatic fibrosis	[]
0005510	hydronephrosis	[N13.30]
0006844	magnesium deficiency	[E61.2]
0006846	malignant hypertension	[]
0005516	osteochondrodysplasia	[Q78.9]
0018854	acquired purpura fulminans	[D65]
0018852	achromatopsia	[H53.51,H53.5]
0006875	ocular hypertension	[H40.05]
0006874	obstructive jaundice	[]
0005545	staphylococcus aureus infection	[]
0004215	cutaneous anthrax	[A22.0]
0005546	fibromyalgia	[M79.1,M79.7]
0005542	acute coronary syndrome	[]
0018824	pyoderma gangrenosum	[L88]
0004209	cerebral primitive neuroectodermal tumor	[]
0005534	ileocolitis	[K52.9]
0005538	proctitis	[K62.89]
0018828	UPS18 deficiency	[]
0018829	familial schizencephaly	[]
0005530	opiate dependence	[F11.2]
0018838	lissencephaly spectrum disorders	[Q04.8,Q04.3]
0006810	intracranial hypertension	[]
0006812	intracranial vasospasm	[]
0006814	iritis (disease)	[]
0018800	Kallmann syndrome	[E23.0]
0018801	congenital bilateral absence of vas deferens	[Q55.4]
0006805	intermediate coronary syndrome	[I20.0]
0006807	intestinal perforation	[P78.0]
0006809	intracranial embolism	[I66]
0006802	inappropriate ADH syndrome	[E22.2]
0006804	inflammatory breast carcinoma	[]
0018816	isolated neonatal sclerosing cholangitis	[]
0006831	leukostasis	[]
0005502	dengue disease	[A97.2,A97.1,A97.0,A90,A97.9]
0006832	limited scleroderma	[]
0006835	lipoid nephrosis	[N04]
0005504	diphtheria	[A36,A36.9,A36.8,A36.3,A36.2,A36.1,A36.0]
0006837	low tension glaucoma	[H40.12]
0005505	dysembryoplastic neuroepithelial tumor	[]
0006836	Listeria meningitis	[]
0006827	lateral medullary syndrome	[G46.3]
0006823	Klinefelter syndrome	[Q98.4,Q98.0]
0006825	kuru	[A81.81,A81.8]
0006816	arthropathy	[M12.9,M15.M19,M19.90,M00-M02,M25.9]
0004277	gonorrhea	[A54.9,A54]
0017598	primary cutaneous anaplastic large cell lymphoma	[C86.6]
0043878	hereditary optic atrophy	[]
0016264	autoimmune hepatitis	[K75.4]
0017593	juvenile amyotrophic lateral sclerosis	[G12.2]
0005595	laryngeal squamous cell carcinoma	[]
0004264	acute gonococcal endometritis	[]
0004298	stomach disease	[]
0017576	46,XX disorder of sex development	[Q56.2]
0016244	atypical hemolytic-uremic syndrome	[D58.8]
0016243	hemoglobin E disease	[D58.2]
0016242	hemoglobin C disease	[D58.2]
0016241	alternating hemiplegia of childhood	[G98]
0017571	Proteus-like syndrome	[Q87.3]
0017570	leukocyte adhesion deficiency	[D84.8]
0016256	Hennekam syndrome	[Q87.8]
0017582	pituitary adenocarcinoma (disease)	[C75.1]
0005566	neonatal abstinence syndrome	[P96.1]
0006896	peptic esophagitis	[]
0005568	cholesterol embolism	[I75]
0005569	cartilage disease	[M94.9,M91-M94]
0005560	brain disease	[G93.9,G93.40]
0006890	parathyroid gland adenoma	[]
0005561	aortic disease	[]
0005563	nut midline carcinoma	[C80.9]
0006895	penile neoplasm	[]
0005564	embryonal neoplasm	[]
0043839	ulcer disease	[]
0018881	myelodysplastic syndrome	[]
0018882	vasculitis	[]
0018883	Berardinelli-Seip congenital lipodystrophy	[E88.1]
0005554	rheumatologic disorder	[]
0005555	cycloplegia	[H52.52]
0005556	lupus nephritis	[]
0005558	ovarian disease	[]
0016231	capillary malformation	[]
0018891	familial tumoral calcinosis	[M11.2]
0016239	cystinosis	[E72.0,E72.04]
0016238	solitary fibrous tumor	[D21.9]
0017569	de Barsy syndrome	[Q87.8]
0018894	distal hereditary motor neuropathy	[]
0016236	kaposiform hemangioendothelioma	[D18.0]
0018896	thrombotic thrombocytopenic purpura	[M31.1]
0005580	esophageal squamous cell carcinoma	[C15.0,C15.4,C15.3,C15.1]
0005582	binge eating disorder	[]
0004251	small intestine neoplasm	[]
0005586	head and neck neoplasm	[]
0018866	Aicardi-Goutieres syndrome	[G31.8]
0018868	metachromatic leukodystrophy	[E75.25,E75.2,E75.29]
0016202	autosomal dominant rhegmatogenous retinal detachment	[H33.0]
0004247	peptic ulcer disease	[K27]
0005578	arthritis	[M19.90]
0005570	hematologic disease	[D75.9]
0005571	polycythemia (disease)	[D75.1]
0005574	tauopathy	[]
0005575	colorectal cancer	[C18.9]
0018875	Li-Fraumeni syndrome	[D48.9]
0018876	mantle cell lymphoma	[C83.1]
0016218	Guillain-Barre syndrome	[G61.0]
0018870	arterial calcification of infancy	[Q28.8]
0016216	adult hepatocellular carcinoma	[C22.0]
0018871	acute myelomonocytic leukemia M4	[C92.5]
0016215	spastic quadriplegia	[G11.4]
0018872	acute megakaryoblastic leukemia	[C94.20,C94.2]
0018874	acute myeloid leukemia	[C92.00,C92.0]
0041161	endometrial hyperplasia	[]
0042487	uterine cervix carcinoma in situ	[D06,D06.9]
0042484	disseminated sporotrichosis	[]
0004187	nodular fasciitis	[M72.4]
0042458	Trichinella spiralis infectious disease	[]
0043789	serum sickness	[]
0016168	cryopyrin-associated periodic syndrome	[E85.0]
0042452	tertiary lesion of yaws	[]
0042451	endomyometritis	[]
0016175	cutis laxa	[Q82.8]
0005401	colonic neoplasm	[]
0005402	lymphoid leukemia (disease)	[]
0006733	dry eye syndrome	[H04.12]
0005406	gestational diabetes	[O24.4]
0017400	hypoplastic pancreas-intestinal atresia-hypoplastic gallbalder syndrome	[Q45.8]
0006717	cutaneous fibrous histiocytoma	[]
0017405	1p21.3 microdeletion syndrome	[Q93.5]
